S/K,Maturity,Volatility,Rate,Labels
6.818748170740867,0.4027026546993069,0.6331208245618696,0.03850185745341667,583.0207949758292
6.832094199107438,0.2348623226659934,0.2437105533448873,0.05900719534385482,585.1416562011955
6.845986916713997,0.6038689366079635,0.43655573234361034,0.04865807294911636,586.251819929933
6.809065607856455,1.0179570355157201,0.734301610337233,0.03826871254536651,587.8747972530457
6.951869116920374,0.900346037403553,0.3372870504753195,0.03734820944431151,588.4482940077393
6.821763968727629,0.3990158082332485,0.18130375430575232,0.034082231269606904,584.216991134574
6.772201859747971,0.38380489019434705,0.4234672447127242,0.09553539489760321,586.0922176243057
6.881045620988545,0.8649425330156923,0.5818503390213051,0.022678795618516087,585.9044479981319
6.866296767080134,0.22685940511488575,0.25499113201288315,0.022565374875886217,585.2016946825395
6.814699434162068,0.816325997495084,0.5241952531671074,0.09134089455949898,591.6159054281663
6.800808541140209,0.871192634800124,0.15327527772562116,0.0641690446255017,587.272031259603
6.913354082907202,0.7872315692618639,0.2159360613197986,0.09159622203477802,590.5540190116335
6.72839498245631,0.6619395184497348,0.5182516683326996,0.024588137426155815,582.678377127427
6.82439091843267,0.750601198467066,0.9236972224236343,0.02725304697574023,586.568051444168
6.793184383902704,0.25219568379423246,0.2673500915710272,0.06808919554109187,584.1011083636365
6.788226913748419,0.9608421857738061,0.17196277899867365,0.08252230643397936,589.7030985726517
6.806722084194935,0.9951409112931351,0.7011444756054986,0.05186869952149584,587.7527676398014
6.805889420445746,0.48138984451031275,0.04084092757883585,0.043267660699616996,584.2640289827856
6.786161487709583,0.8069521985825914,0.1141063718447772,0.027199456852590637,583.9066961467944
6.864616974800792,0.7470308007574529,0.162459375868235,0.08372933076521859,590.510090199333
6.8667693765496045,0.5678093211446831,0.7627453786841287,0.02685762247164833,585.9452891018104
6.86879237777317,0.9309237060175399,0.04310670747836615,0.06475960500996733,589.3560875311146
6.7410685414935685,0.2642204434012043,0.9217244733829566,0.08455707401622016,583.4914617424904
6.819985921335225,0.5686778819498164,0.04724778383050286,0.02505063491984383,583.7684495889268
6.8876104038008705,0.24170001635535748,0.38499801521647775,0.07041456232566927,584.3303369881078
6.6943810631170875,0.6987976509273448,0.10180697427757507,0.07170827951823476,585.9472918501681
6.835383526362194,0.34360084203772745,0.0319632546375534,0.07398009877770506,586.5320313487332
6.819034465964002,0.33154233691165447,0.9759078491632204,0.06358561114134664,585.0730024082535
6.829350378632479,0.37620000446571067,0.7027715069465317,0.0544866596097673,585.6975972826529
6.901828163444498,0.9042898673537716,0.24872975113099147,0.070779061359488,589.669483629385
6.821350398000492,1.0053926237093516,0.8804452688005504,0.03771579660594129,587.7245667048313
6.832721314248881,0.5380908927589213,0.8047946794566124,0.06569973414673225,587.3597583340609
6.890616736805854,0.9606721072336684,0.5199455730456196,0.06373894329904144,589.395743554011
6.859953490833407,0.33470991270659095,0.9043406580587499,0.0674182886903594,586.5830107149773
6.873044854437801,1.0125915577099325,0.7975198994480359,0.08599142512734168,592.2935558855477
6.782906240240684,0.99066315828209,0.8311908421167702,0.059579686240778904,589.5636526693484
6.829321759285539,0.5967075585503021,0.6619679050037335,0.06366837784436301,588.6012987122252
6.690968340960261,0.6701888599416068,0.8380577269933932,0.06161985806828482,584.7404128800184
6.730583383853492,0.8898838657860999,0.8805924085007194,0.0263773276316628,584.3368486697952
6.798030014749128,0.4016199707189829,0.73310910478968,0.09316269725613507,586.8261717907794
6.910579731721364,0.7840658283255413,0.7406873541261991,0.03466774292203288,587.2358620788556
6.82121789243927,0.8792793855377818,0.06227698980142353,0.092826147756104,592.0386468213871
6.762861773875531,0.3355596439011566,0.13737295268730249,0.05091209897617344,584.6551155633097
6.868491495284514,0.8715042225597736,0.5825040706926101,0.045116470691279775,587.7573520412734
